,Membership_1M,Membership_2M,Membership_12M,Membership_6M,Wristband,Water - Aquafina 500ml,Water - Revive Organe 500ml,Water - Revive White 500ml,Membership_7M,JoiningFee_1M,Towel,Lock,Membership_13M,PT 10 session,Dabaco 1 Egg,JoiningFee_2M,Membership_1D,PT 10 upgrade to 30 session,Dabaco Combo 5 Egg,Shaker,Membership_3M,PT 30 session,PT 100 session,PT 10 upgrade to 100 session,PT 50 session,PT 10 upgrade to 50 session,Fitto,Fitto Superfit
101006433,0.056056717948718,0.16652594871794865,,,,,,,,,,,,,,,,,,,,,,,,,,
101006449,0.09367210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006462,,,0.18358262108262102,,,,,,,,,,,,,,,,,,,,,,,,,
101006484,0.05981825641025644,0.16777979487179479,,,,,,,,,,,,,,,,,,,,,,,,,,
101006488,0.08565189743589735,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006499,0.11223123076923067,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006500,,,,,0.0746672364672365,,,,,,,,,,,,,,,,,,,,,,,
101006519,0.07913410256410255,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006568,0.04577738461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006589,0.04226441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006607,0.10972353846153837,,,0.09448917378917371,,,,,,,,,,,,,,,,,,,,,,,,
101006620,0.12777451282051286,0.0837721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
101006640,0.057310564102564146,,,,,,,,,0.06770769230769222,,,,,,,,,,,,,,,,,,
101006643,,,,0.1233276353276353,,,,,,,,,,,,,,,,,,,,,,,,
101006646,0.07812882051282045,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006650,0.09819035897435899,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006661,0.13630287179487185,0.07875671794871791,,,,,,,,,,,,,,,,,,,,,,,,,,
101006684,0.074367282051282,,,,,,,,,0.13290769230769228,,,,,,,,,,,,,,,,,,
101006712,0.09868748717948722,0.048664410256410176,,,,,,,,,,,,,,,,,,,,,,,,,,
101006715,,0.037379794871794825,,,,,,,,,,,,,,,,,,,,,,,,,,
101006740,,0.031110564102564083,,,0.010721082621082598,,,,,,,,,,,,,,,,,,,,,,,
101006756,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
101006757,0.05204661538461536,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006759,0.04878220512820515,0.14395671794871798,,,,,,,,,,,,,,,,,,,,,,,,,,
101006790,0.06308266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006827,0.049787487179487104,0.1602567179487179,,,,,,,,,,,,,,,,,,,,,,,,,,
101006838,0.11147451282051275,,0.16602877492877494,,,,,,,,,,,,,,,,,,,,,,,,,
101006862,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006864,,0.039887487179487126,,,,,,,,,,,,,,,,,,,,,,,,,,
101006871,0.04226441025641021,0.14395671794871798,,,,,,,,,,,,,,,,,,,,,,,,,,
101006878,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
101006881,,,,0.10577378917378921,,,,,,,,,,,,,,,,,,,,,,,,
101006882,0.08464661538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006922,,,,,0.03454415954415958,,,,,,,,,,,,,,,,,,,,,,,
101006935,0.12351584615384617,0.031110564102564083,,,,,,,,,,,,,,,,,,,,,,,,,,
101006946,0.08941343589743594,,,,,,,,,,,,,,,,,,,,,,,,,,,
101006998,0.08063651282051275,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007000,0.06433651282051281,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007029,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
101007033,0.10119517948717952,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007047,0.0472797948717948,0.1627644102564102,,,,,,,,,,,,,,,,,,,,,,,,,,
101007055,0.07311343589743585,,,,0.11729800569800573,,,,,,,,,,,,,,,,,,,,,,,
101007066,,,,0.09448917378917371,,,,,,,,,,,,,,,,,,,,,,,,
101007072,0.031228358974358907,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007073,0.08565189743589735,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007075,,0.0737413333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
101007094,0.0931749743589744,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007096,0.09116441025641017,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007104,0.0718595897435897,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007113,0.05755912820512819,0.14395671794871798,,,,,,,,,,,,,,,,,,,,,,,,,,
101007115,0.09868748717948722,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007165,0.09216969230769229,,,,0.09096723646723645,,,,,,,,,,,,,,,,,,,,,,,
101007170,,,,,,,,,,0.05516923076923072,,,,,,,,,,,,,,,,,,
101007174,,,,0.09699686609686602,,,,,,,,,,,,,,,,,,,,,,,,
101007181,0.09192112820512824,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007182,0.036243743589743506,0.12389517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
101007204,0.09066728205128209,,,,,,,,,0.1529692307692308,,,,,,,,,,,,,,,,,,
101007206,0.09819035897435899,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007214,0.11850046153846155,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007228,,,,0.1233276353276353,,,,,,,,,,,,,,,,,,,,,,,,
101007229,0.09868748717948722,,,,,,,,,0.10783076923076929,,,,,,,,,,,,,,,,,,
101007238,0.06458507692307686,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007252,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
101007285,0.0400052820512821,0.12765671794871788,,,,,,,,,,,,,,,,,,,,,,,,,,
101007300,0.051289897435897444,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
101007302,,0.029856717948717932,,,,,,,,,,,,,,,,,,,,,,,,,,
101007375,0.08289564102564101,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007387,0.0803879487179487,,,,0.03078262108262099,,,,,,,,,,,,,,,,,,,,,,,
101007388,,,,0.15091225071225073,,,,,,,,,,,,,,,,,,,,,,,,
101007392,0.07762066666666657,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007393,0.07762066666666657,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007412,0.07662641025641026,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007443,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
101007464,0.033736051282051205,0.1251490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
101007495,,0.0762490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
101007511,0.08388989743589748,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007530,0.09843892307692304,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007571,0.06057497435897436,,,,0.04833646723646723,,,,,,,,,,,,,,,,,,,,,,,
101007573,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007597,,,,0.12959686609686605,,,,,,,,,,,,,,,,,,,,,,,,
101007605,,0.029856717948717932,,,,,,,,,,,,,,,,,,,,,,,,,,
101007608,0.05881297435897434,0.1477182564102564,,,0.12732877492877492,,,,,,,,,,,,,,,,,,,,,,,
101007611,0.08138220512820517,,,,,,,,,0.0689615384615385,,,,,,,,,,,,,,,,,,
101007613,0.08388989743589748,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007614,0.06433651282051281,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007631,0.0771235384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007635,,,,0.120819943019943,,,,,,,,,,,,,,,,,,,,,,,,
101007644,0.07260528205128199,0.16903364102564095,,,,,,,,,,,,,,,,,,,,,,,,,,
101007645,0.09442882051282053,,,,0.07341339031339035,,,,,,,,,,,,,,,,,,,,,,,
101007665,0.09944420512820513,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007668,0.03724902564102561,0.062090358974358946,,,,,,,,,,,,,,,,,,,,,,,,,,
101007684,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
101007702,,0.039887487179487126,,,,,,,,,,,,,,,,,,,,,,,,,,
101007731,,,,0.07693532763532762,,,,,,,,,,,,,,,,,,,,,,,,
101007738,0.07562112820512815,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007743,,,,0.120819943019943,,,,,,,,,,,,,,,,,,,,,,,,
101007744,0.08314420512820506,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007746,0.11373364102564101,0.057441333333333365,,,,,,,,,,,,,,,,,,,,,,,,,,
101007750,,0.08089805128205133,,,,,,,,,,,,,,,,,,,,,,,,,,
101007752,,,,0.1471507122507123,,,,,,,,,,,,,,,,,,,,,,,,
101007764,0.07788025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007767,,0.054933641025641064,,,,,,,,,,,,,,,,,,,,,,,,,,
101007794,0.02872066666666661,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007819,0.030979794871794863,0.14897210256410257,,,,,,,,,,,,,,,,,,,,,,,,,,
101007831,,0.0762490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
101007840,0.08414948717948714,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007858,0.12102112820512811,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007875,,0.13833938461538453,,,,,,,,,,,,,,,,,,,,,,,,,,
101007899,0.11724661538461542,0.029856717948717932,,,,,,,,,,,,,,,,,,,,,,,,,,
101007923,0.08063651282051275,,,,,0.05901247863247858,0.05812210826210821,0.059457663817663764,,,,,,,,,,,,,,,,,,,,
101007924,0.0718595897435897,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007925,,,0.16853646723646723,,,,,,,,,,,,,,,,,,,,,,,,,
101007926,0.056305282051282046,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007936,0.06433651282051281,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007945,,,0.17480569800569798,,,,,,,,,,,,,,,,,,,,,,,,,
101007952,0.06809805128205126,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007979,0.10696728205128203,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007981,0.09743364102564106,,,,,,,,,0.10908461538461543,,,,,,,,,,,,,,,,,,
101007990,0.11574420512820507,,,,,,,,,,,,,,,,,,,,,,,,,,,
101007992,0.013674512820512815,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008004,0.14532835897435895,0.1577490256410256,,,0.06965185185185176,,,,,,,,,,,,,,,,,,,,,,,
101008017,0.06006682051282049,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008022,,,,0.13210455840455834,,,,,,,,,,,,,,,,,,,,,,,,
101008041,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
101008053,,,,0.15091225071225073,,,,,,,,,,,,,,,,,,,,,,,,
101008057,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
101008081,,,,0.15091225071225073,,,,,,,,,,,,,,,,,,,,,,,,
101008093,0.09718507692307687,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008104,,,,0.13962763532763522,,,,,,,,,,,,,,,,,,,,,,,,
101008107,,0.1452105641025641,,0.1132968660968661,,,,,,,,,,,,,,,,,,,,,,,,
101008108,0.08565189743589735,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008140,0.0818903589743589,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008143,0.07135143589743584,0.1602567179487179,,,,,,0.059375954415954356,,,,,,,,,,,,,,,,,,,,
101008153,0.08213892307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008157,,0.07248748717948716,,,,,,,,,,,,,,,,,,,,,,,,,,
101008163,,0.05242594871794877,,,,,,,,,,,,,,,,,,,,,,,,,,
101008170,,,,0.09198148148148141,,,,,,,,,,,,,,,,,,,,,,,,
101008181,0.07060574358974356,,,,0.1611826210826211,,,,,,,,,,,,,,,,,,,,,,,
101008204,0.047031230769230756,,,,,,,,,0.002507692307692299,,,,,,,,,,,,,,,,,,
101008213,0.10596199999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008214,0.11975430769230772,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008221,0.06984902564102563,,,,,,,,,0.07523076923076925,,,,,,,,,,,,,,,,,,
101008223,0.16538989743589746,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
101008231,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
101008236,0.0718595897435897,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008256,0.05981825641025644,0.152733641025641,,,0.12858262108262108,,,,,,,,,,,,,,,,,,,,,,,
101008273,0.0400052820512821,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008309,0.07562112820512815,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008317,0.0818903589743589,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008355,0.030979794871794863,0.1452105641025641,,,,,,,,,,,,,,,,,,,,,,,,,,
101008378,0.08314420512820506,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008384,0.08565189743589735,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008408,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
101008413,0.09266682051282052,,,0.11455071225071226,,,,,,,,,,,,,,,,,,,,,,,,
101008419,0.013674512820512815,,,,,,,,,,,,,0.26898490028490024,,,,,,,,,,,,,,
101008462,,,,0.09448917378917371,,,,,,,,,,,,,,,,,,,,,,,,
101008464,0.06508220512820509,0.15900287179487174,,,,,,,,,,,,,,,,,,,,,,,,,,
101008512,,,,0.12207378917378915,,,,,,,,,,,,,,,,,,,,,,,,
101008548,,,,0.10577378917378921,,,,,,,,,,,,,,,,,,,,,,,,
101008554,0.09442882051282053,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008558,0.07511297435897428,0.16777979487179479,,,,,,,,,,,,,,,,,,,,,,,,,,
101008601,0.0548028717948717,0.16903364102564095,,,,,,,,,,,,,,,,,,,,,,,,,,
101008608,,,,0.14088148148148139,,,,,,,,,,,,,,,,,,,,,,,,
101008610,0.09693651282051284,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008620,0.09066728205128209,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008625,0.08941343589743594,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008629,0.08414948717948714,,,,,0.008858632478632451,0.009303817663817637,0.009303817663817637,,,,0.009749002849002823,,,,,,,,,,,,,,,,
101008638,,0.048664410256410176,,,,,,,,,,,,,,,,,,,,,,,,,,
101008642,0.04953892307692306,0.14646441025641027,,,,,,,,,,,,,,,,,,,,,,,,,,
101008663,,0.071233641025641,,,0.05084415954415953,,,,,,,,,,,,,,,,,,,,,,,
101008670,0.10345430769230762,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
101008684,0.0803879487179487,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008721,0.13630287179487185,0.046156717948717875,,,,,,,,0.14419230769230762,,,,,,,,,,,,,,,,,,
101008756,0.0718595897435897,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008758,0.08439805128205119,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008760,0.08439805128205119,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008775,0.08063651282051275,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008782,0.0869057435897435,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008805,0.09442882051282053,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008819,0.0718595897435897,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008835,,0.04991825641025632,,,,,,,,,,,,,,,,,,,,,,,,,,
101008850,0.08178553846153845,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008855,0.15285143589743583,0.029856717948717932,,,,,,,,,,,,,,,,,,,,,,,,,,
101008891,0.0722389230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008904,,0.07875671794871791,,,,,,,,,,,,,,,,,,,,,,,,,,
101008908,0.0818903589743589,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008913,0.13028220512820515,,,0.1358660968660968,,,,,,,,,,,,,,,,,,,,,,,,
101008917,,,,0.08947378917378912,,,,,,,,,,,,,,,,,,,,,,,,
101008927,0.07788025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008944,,,,0.1107891737891738,,,,,,,,,,,,,,,,,,,,,,,,
101008945,0.0931749743589744,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008963,,,,0.14965840455840457,,,,,,,,,,,,,,,,,,,,,,,,
101008973,0.08439805128205119,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008978,,0.071233641025641,,,,,,,,,,,,,,,,,,,,,,,,,,
101008983,0.10596199999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008985,0.09693651282051284,,,,,,,,,,,,,,,,,,,,,,,,,,,
101008987,,,,0.1233276353276353,,,,,,,,,,,,,,,,,,,,,,,,
101008992,0.08213892307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009014,0.0869057435897435,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009018,0.10069805128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009019,0.07887451282051273,0.16777979487179479,,,,,,,,,,,,,,,,,,,,,,,,,,
101009020,,0.04741056410256402,,,,,,,,,,,,,,,,,,,,,,,,,,
101009025,0.06960046153846144,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009037,0.07913410256410255,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009038,0.052295179487179405,0.1577490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
101009043,0.08213892307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009075,,0.08001056410256405,,,,,,,,,,,,,,,,,,,,,,,,,,
101009078,0.028472102564102562,,,,,,,,,,,,,0.22259259259259256,,,,,,,,,,,,,,
101009085,,,,0.11831225071225071,,,,,,,,,,,,,,,,,,,,,,,,
101009087,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009093,0.06308266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009104,0.09041871794871789,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009107,0.06182882051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009112,0.05354902564102555,0.16777979487179479,,,,,,,,,,,,,,,,,,,,,,,,,,
101009114,0.08414948717948714,,,,0.06087492877492872,,,,,,,,,,,,,,,,,,,,,,,
101009124,0.08815958974358978,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009128,0.08514374358974362,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
101009131,0.0803879487179487,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009134,0.065838923076923,,,,,,,,,0.1015615384615384,,,,,,,,,,,,,,,,,,
101009141,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
101009153,0.09693651282051284,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009156,0.06734133333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009158,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
101009170,0.09843892307692304,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009177,0.10846969230769221,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009178,0.09091584615384612,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009179,0.10846969230769221,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009207,0.06758989743589738,0.10848266666666662,,,,,,,,,,,,,,,,,,,,,,,,,,
101009233,0.02495912820512816,0.11637210256410252,,,,,,,,,,,,,,,,,,,,,,,,,,
101009241,0.07060574358974356,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009248,0.0793826666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009252,0.09241825641025633,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009254,0.14131825641025644,0.07875671794871791,,,,,,,,,,,,,,,,,,,,,,,,,,
101009255,0.0871543076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009261,,0.08878748717948709,,,,,,,,,,,,,,,,,,,,,,,,,,
101009268,0.0746158461538462,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009271,0.06207738461538455,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009289,,,,0.07568148148148147,,,,,,,,,,0.3592618233618233,,,,,,,,,,,,,,
101009294,,0.08251825641025635,,,,,,,,,,,,,,,,,,,,,,,,,,
101009298,,,,,,,,,,,,,,0.29907720797720794,,,,,,,,,,,,,,
101009299,0.10069805128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009323,0.02872066666666661,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009329,0.1390591282051282,0.06459805128205125,,,,,,,,,,,,,,,,,,,,,,,,,,
101009333,0.09104661538461535,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009334,0.1390591282051282,0.0658518974358974,,,,,,,,,,,,,,,,,,,,,,,,,,
101009384,0.04878220512820515,0.14395671794871798,,,,,,,,,,,,,,,,,,,,,,,,,,
101009385,0.06057497435897436,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009387,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
101009391,0.09442882051282053,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009401,,,,0.1383737891737891,,,,,,,,,,,,,,,,,,,,,,,,
101009403,0.050792769230769204,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009409,0.08414948717948714,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009420,0.10069805128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009428,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
101009456,,0.08878748717948709,,,,,,,,,,,,,,,,,,,,,,,,,,
101009468,,,,,0.022005698005697946,,,,,,,,,,,,,,,,,,,,,,,
101009508,0.0803879487179487,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009515,0.0693518974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009516,0.065838923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009523,0.02495912820512816,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009539,,,,0.1383737891737891,,,,,,,,,,,,,,,,,,,,,,,,
101009540,0.059569692307692254,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009545,0.08364133333333329,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009563,,,,0.14965840455840457,,,,,,,,,,,,,,,,,,,,,,,,
101009565,0.06559035897435896,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009593,0.08388989743589748,,,,,,,,,0.07146923076923081,,,,,,,,,,,,,,,,,,
101009596,0.10696728205128203,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009607,0.08164179487179485,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009619,,,,,0.020747863247863235,0.18083521367521366,0.10836877492877493,0.12727441595441596,,,0.003702364672364668,0.14183988603988604,,,,,,,,,,,,,,,,
101009620,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009622,0.09192112820512824,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009627,0.049787487179487104,0.1602567179487179,,,,,,,,,,,,,,,,,,,,,,,,,,
101009640,0.08815958974358978,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009643,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
101009653,0.06308266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009655,0.14382594871794874,0.0837721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
101009671,0.08088507692307695,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009673,0.16413605128205133,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
101009689,,,,0.14088148148148139,0.03203646723646728,,,,,,,,,,,,,,,,,,,,,,,
101009695,0.0608235384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009699,0.12351584615384617,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
101009724,0.09819035897435899,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009730,0.07913410256410255,,,,0.12858262108262108,,,,,,,,,,,,,,,,,,,,,,,
101009731,0.07913410256410255,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009734,0.11348507692307697,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009737,0.061072102564102594,0.16903364102564095,,,,,,,,,,,,,,,,,,,,,,,,,,
101009740,0.07913410256410255,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009743,0.06809805128205126,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009750,0.10195189743589744,,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
101009751,0.08514374358974362,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009754,0.08565189743589735,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009763,0.09192112820512824,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009772,0.0548028717948717,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009774,0.04853364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009781,0.05856441025641029,,,,0.05711339031339027,,,,,,,,,,,,,,,,,,,,,,,
101009783,0.07511297435897428,,,,0.05711339031339027,,,,,,,,,,,,,,,,,,,,,,,
101009784,,,,0.13962763532763522,,,,,,,,,,,,,,,,,,,,,,,,
101009790,,,,,0.03203646723646728,,,,,,,,,,,,,,,,,,,,,,,
101009794,0.057310564102564146,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009798,,,,0.13962763532763522,0.1473903133903133,,,,,,,,,,,,,,,,,,,,,,,
101009817,,0.06997979487179486,,,,,,,,,,,,,,,,,,,,,,,,,,
101009821,,0.05869517948717951,,,,,,,,,,,,,,,,,,,,,,,,,,
101009824,0.07812882051282045,,,,0.11228262108262113,,,,,,,,,,,,,,,,,,,,,,,
101009831,0.07385912820512813,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009833,0.08565189743589735,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009834,0.08565189743589735,,,,0.1260749287749288,,,,,,,,,,,,,,,,,,,,,,,
101009835,0.05455430769230765,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009839,0.07687497435897431,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009841,0.09342353846153842,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009853,,,,0.1308507122507122,,,,,,,,,,,,,,,,,,,,,,,,
101009859,0.033736051282051205,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009860,0.04878220512820515,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009861,,,,0.13711994301994296,,,,,,,,,,,,,,,,,,,,,,,,
101009862,,,,0.13461225071225064,0.1611826210826211,,,,,,,,,,,,,,,,,,,,,,,
101009871,,,,0.10577378917378921,,,,,,,,,,,,,,,,,,,,,,,,
101009886,0.06633605128205124,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009888,0.08840815384615383,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009896,,,,0.1333584045584045,,,,,,,,,,,,,,,,,,,,,,,,
101009904,0.0956826666666667,,,,,,,,,0.16174615384615385,,,,,,,,,,,,,,,,,,
101009915,0.05881297435897434,,,,,,,,,,,,,,,,,,,,,,,,,,,
101009918,,,,0.1308507122507122,,,,,,,,,,,,,,,,,,,,,,,,
101009920,0.07812882051282045,,,,0.15616723646723651,,,,,,,,,,,,,,,,,,,,,,,
101009925,0.056305282051282046,,,,,,,,,,,,,,,,,,,,,,,,,,,
